"../Data/Dataset-IGRB1092_14cls/03.renacentista/casa_lonja_sevilla_patio3.jpg","1103","108","1328","254","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/casa_lonja_sevilla_patio3.jpg","1119","573","1349","719","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/colegio_san_fernando_granada.jpg","1","659","1614","1025","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/02.gotico/iglesia_santa_maría_del_pi_barcelona2.jpg","480","610","790","872","arco-apuntado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/alhambra2.jpg","231","32","419","217","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/alhambra2.jpg","36","28","219","219","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","32","685","145","842","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","241","681","364","842","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","425","682","605","932","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","657","676","771","830","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","847","681","957","835","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","73","417","188","536","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","268","418","370","525","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","453","422","551","519","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","624","421","727","523","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","798","423","909","539","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","791","378","902","412","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","446","369","560","412","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","74","362","192","403","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","264","365","382","408","fronton-curvo"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bc0b4b6c8948.jpg","617","371","731","413","fronton-curvo"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","98","597","250","655","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","126","270","269","329","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","760","608","901","670","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","747","312","869","363","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","418","142","622","227","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","288","55","766","172","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","308","389","755","490","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","452","269","582","465","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","139","332","252","480","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","106","671","231","858","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","752","369","863","508","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc75e23a2930.jpg","772","683","894","851","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/colegio_bartolome_santiago_granada2.jpg","442","1045","887","1361","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/colegio_bartolome_santiago_granada2.jpg","474","376","869","621","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/colegio_bartolome_santiago_granada2.jpg","321","76","1037","284","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc76500a43e5.jpg","174","286","792","491","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc76500a43e5.jpg","374","521","584","820","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc76500a43e5.jpg","845","701","997","767","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bc76500a43e5.jpg","864","762","987","955","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bae5b8b63bd5.jpg","1","423","869","1024","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bae5b8b63bd5.jpg","320","700","447","813","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bae5b8b63bd5.jpg","447","694","567","813","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bae5b8b63bd5.jpg","74","155","783","282","dintel-adovelado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bae5b8b63bd5.jpg","232","934","656","1021","dintel-adovelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/casa_museo_sefardi_granada2.jpg","274","46","505","128","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/casa_museo_sefardi_granada2.jpg","300","131","492","319","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/02.gotico/puerta_bautismo_catedral_sevilla11.jpg","408","576","777","900","arco-apuntado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bad4ad9c95b3.jpg","395","623","674","800","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bad4ad9c95b3.jpg","311","453","757","539","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bad4ad9c95b3.jpg","5","70","154","146","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bad4ad9c95b3.jpg","895","57","1024","136","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bad4ad9c95b3.jpg","1","165","96","288","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bad4ad9c95b3.jpg","953","152","1024","281","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/curia_granada.jpg","499","647","1044","1012","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/02.gotico/5b8ecbfc3afd4.jpg","423","300","964","475","arco-conopial"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/convento_santa_clara_ubeda2.jpg","461","38","755","187","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/convento_santa_clara_ubeda2.jpg","428","678","827","929","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/colegio_bartolome_santiago_granada4.jpg","218","432","385","552","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/colegio_bartolome_santiago_granada4.jpg","220","170","375","269","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/colegio_bartolome_santiago_granada4.jpg","161","62","431","126","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/plaza_santa_teresa_ubeda3.jpg","411","209","471","265","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/plaza_santa_teresa_ubeda3.jpg","381","316","516","440","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/plaza_santa_teresa_ubeda3.jpg","382","452","520","492","fronton-curvo"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/plaza_santa_teresa_ubeda3.jpg","363","714","537","823","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/01.musulman/puerta_visires_mezquita_cordoba2.jpg","273","458","527","686","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/20181212_145535.jpg","225","375","945","1001","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5bb74d7c3e166.jpg","309","722","552","873","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/catedral_granada6.jpg","252","256","423","367","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/01.musulman/20181212_130014.jpg","326","252","864","703","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/capilla_san_francisco_baeza2.jpg","38","730","883","1245","serliana"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/capilla_san_francisco_baeza2.jpg","29","38","903","507","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla2.jpg","332","288","421","369","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla2.jpg","420","287","505","366","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla2.jpg","576","268","661","371","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla2.jpg","659","277","748","373","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla2.jpg","747","269","828","371","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla2.jpg","175","280","259","376","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla2.jpg","93","286","175","378","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla2.jpg","13","284","96","380","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/medina_azahara30.jpg","21","75","173","217","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/medina_azahara30.jpg","178","73","325","217","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/medina_azahara30.jpg","326","68","481","224","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/02.gotico/iglesia_sabiote2.jpg","152","165","304","240","arco-trilobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bc3179bc5bd7.jpg","174","1","780","531","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/ayuntamiento_baeza.jpg","107","125","250","235","serliana"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/ayuntamiento_baeza.jpg","376","131","437","174","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb0a2c4b9b8b.jpg","270","496","674","753","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/01.musulman/ermita_sansebastian2.jpg","459","408","648","580","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/02.gotico/catedral_toledo_puerta_reloj.jpg","90","158","1141","730","arco-apuntado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5be6b690211bf.jpg","284","578","575","666","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/5be6b690211bf.jpg","434","157","544","238","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/02.gotico/20181212_105125.jpg","267","498","453","614","arco-apuntado"
"../Data/Dataset-IGRB1092_14cls/02.gotico/20181212_105125.jpg","908","703","1179","924","arco-apuntado"
"../Data/Dataset-IGRB1092_14cls/02.gotico/20181212_105125.jpg","272","985","372","1030","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/parroquia_nuestra_señora_de_la_o_chipiona.jpg","82","360","656","488","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/parroquia_nuestra_señora_de_la_o_chipiona.jpg","209","574","518","770","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/parroquia_nuestra_señora_de_la_o_chipiona.jpg","247","13","487","83","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/museo_bellas_artes_sevilla4.jpg","441","832","817","1093","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/museo_bellas_artes_sevilla4.jpg","491","402","733","538","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/museo_bellas_artes_sevilla4.jpg","353","220","857","329","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/museo_bellas_artes_sevilla4.jpg","384","394","425","618","columna-salomonica"
"../Data/Dataset-IGRB1092_14cls/04.barroco/museo_bellas_artes_sevilla4.jpg","790","404","855","626","columna-salomonica"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/capilla_san_francisco_baeza5.jpg","250","483","716","774","serliana"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/capilla_san_francisco_baeza5.jpg","219","55","733","352","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/puerta_puente_cordoba8.jpg","192","170","335","350","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bd35122f11d2.jpg","240","322","433","495","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bd35122f11d2.jpg","430","354","623","538","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bd35122f11d2.jpg","54","641","769","915","dintel-adovelado"
"../Data/Dataset-IGRB1092_14cls/02.gotico/catedral_burgos4.jpg","99","1","384","133","arco-apuntado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/5bccb0f95a19f.jpg","373","583","675","808","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/puerta_de_las_pesas_granada7.jpg","446","403","1363","1186","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/puerta_monaita_granada6.jpg","699","664","1119","989","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/casa_torres_ubeda3.jpg","163","362","247","423","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/casa_torres_ubeda3.jpg","112","90","291","171","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","5","349","211","413","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","1","810","153","896","fronton-curvo"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","385","347","548","394","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","264","317","671","394","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","397","206","547","249","fronton-curvo"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","205","652","708","740","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","354","831","550","967","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","748","813","1024","898","fronton-curvo"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","722","355","925","417","fronton"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","752","435","910","602","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","14","434","170","594","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/04.barroco/5bb7972ad3e16.jpg","394","407","516","589","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/iglesia_salvador_ubeda.jpg","235","74","604","220","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/iglesia_salvador_ubeda.jpg","368","213","461","242","fronton-curvo"
"../Data/Dataset-IGRB1092_14cls/01.musulman/puerta_elvira_granada3.jpg","407","282","639","477","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","194","389","218","416","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","253","372","284","401","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","320","348","357","383","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","402","324","448","359","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","513","290","559","328","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","632","250","691","299","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","779","209","852","259","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","797","335","895","427","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","637","368","708","462","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","506","397","565","476","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","308","439","356","506","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","234","453","278","516","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","169","469","210","523","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","374","553","460","688","vano-adintelado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","366","512","465","552","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","177","447","211","473","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","237","429","279","458","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","308","416","356","443","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","393","395","449","426","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","501","369","567","403","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","628","339","707","375","fronton"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/palacio_cadenas_ubeda9.jpg","786","302","884","342","fronton"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla3.jpg","248","533","398","704","arco-herradura"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla3.jpg","460","449","665","705","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla3.jpg","662","450","925","720","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/01.musulman/patio_yeso_reales_alcazares_sevilla3.jpg","912","398","1129","664","arco-lobulado"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/san_miguel_bajo_granada.jpg","372","746","1192","1190","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/san_miguel_bajo_granada.jpg","685","164","924","285","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/san_miguel_bajo_granada.jpg","376","196","550","367","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/03.renacentista/san_miguel_bajo_granada.jpg","1051","183","1231","356","ojo-de-buey"
"../Data/Dataset-IGRB1092_14cls/02.gotico/5bc743ec098e2.jpg","210","371","606","604","arco-apuntado"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","521","607","722","683","arco-conopial"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","280","358","380","410","arco-conopial"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","535","349","630","400","arco-conopial"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","636","343","741","401","arco-conopial"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","911","330","1024","389","arco-conopial"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","334","60","459","140","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","456","49","584","130","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","582","41","712","121","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","710","33","845","111","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/02.gotico/palacio_jabalquinto_baeza2.jpg","841","27","981","104","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/iglesia_san_juan_de_dios_granada3.jpg","556","702","1131","1067","arco-medio-punto"
"../Data/Dataset-IGRB1092_14cls/04.barroco/iglesia_san_juan_de_dios_granada3.jpg","311","47","1356","262","fronton-partido"
"../Data/Dataset-IGRB1092_14cls/02.gotico/casa_abrantes_granada7.jpg","335","170","1115","468","arco-conopial"
"../Data/Dataset-IGRB1092_14cls/02.gotico/5baf18213b6f1.jpg","176","651","311","754","arco-apuntado"
